date,srad,tmin,tmax,precip,lat,lon
1999-10-31,165.40000915527344,-1.0499938964843523,19.450006103515648,0.0,37.54,-108.74
1999-11-01,160.6999969482422,-0.5499938964843523,18.649987792968773,0.0,37.54,-108.74
1999-11-02,158.8000030517578,-1.7500061035156023,17.550012207031273,0.0,37.54,-108.74
1999-11-03,157.10000610351562,0.8500000000000227,19.149987792968773,0.0,37.54,-108.74
1999-11-04,155.90000915527344,1.4500061035156477,20.050012207031273,0.0,37.54,-108.74
1999-11-05,154.0,1.6499877929687727,20.850000000000023,0.0,37.54,-108.74
1999-11-06,152.90000915527344,1.6499877929687727,21.850000000000023,0.0,37.54,-108.74
1999-11-07,144.3000030517578,3.6499877929687727,22.749993896484398,0.0,37.54,-108.74
1999-11-08,144.8000030517578,5.550012207031273,20.450006103515648,0.0,37.54,-108.74
1999-11-09,146.6999969482422,1.0500122070312727,16.850000000000023,0.0,37.54,-108.74
1999-11-10,144.6999969482422,-1.2500061035156023,19.450006103515648,0.0,37.54,-108.74
1999-11-11,145.40000915527344,0.7499938964843977,21.649987792968773,0.0,37.54,-108.74
1999-11-12,145.1999969482422,2.7499938964843977,21.450006103515648,0.0,37.54,-108.74
1999-11-13,143.6999969482422,2.3500000000000227,20.649987792968773,0.0,37.54,-108.74
1999-11-14,142.0,1.6499877929687727,20.950006103515648,0.0,37.54,-108.74
1999-11-15,138.8000030517578,1.8500000000000227,21.550012207031273,0.0,37.54,-108.74
1999-11-16,135.60000610351562,3.9500061035156477,22.050012207031273,0.0,37.54,-108.74
1999-11-17,126.0,2.6499877929687727,21.050012207031273,0.0,37.54,-108.74
1999-11-18,135.40000915527344,-3.6499999999999773,13.249993896484398,0.0,37.54,-108.74
1999-11-19,133.3000030517578,-5.449987792968727,14.050012207031273,0.0,37.54,-108.74
1999-11-20,89.4000015258789,-1.8500122070312273,13.649987792968773,0.0,37.54,-108.74
1999-11-21,64.80000305175781,-3.4499877929687273,9.550012207031273,2.0,37.54,-108.74
1999-11-22,77.80000305175781,-11.649999999999977,4.350000000000023,2.5,37.54,-108.74
1999-11-23,112.5999984741211,-14.449987792968727,2.2499938964843977,0.0,37.54,-108.74
1999-11-24,131.40000915527344,-13.949987792968727,2.2499938964843977,0.0,37.54,-108.74
1999-11-25,124.80000305175781,-14.049993896484352,3.9500061035156477,0.0,37.54,-108.74
1999-11-26,123.30000305175781,-8.750006103515602,8.850000000000023,0.0,37.54,-108.74
1999-11-27,111.30000305175781,-3.9499877929687273,10.950006103515648,0.0,37.54,-108.74
1999-11-28,121.80000305175781,-1.8500122070312273,12.550012207031273,0.0,37.54,-108.74
1999-11-29,122.0999984741211,-0.35001220703122726,16.350000000000023,0.0,37.54,-108.74
1999-11-30,117.9000015258789,1.1499877929687727,18.649987792968773,0.0,37.54,-108.74
1999-12-01,81.0,1.7499938964843977,15.450006103515648,0.0,37.54,-108.74
1999-12-02,124.70000457763672,-4.750006103515602,9.950006103515648,1.2000000476837158,37.54,-108.74
1999-12-03,105.80000305175781,-6.049993896484352,6.350000000000023,1.0,37.54,-108.74
1999-12-04,125.20000457763672,-8.949987792968727,5.649987792968773,0.0,37.54,-108.74
1999-12-05,126.5999984741211,-10.449987792968727,5.249993896484398,0.0,37.54,-108.74
1999-12-06,124.80000305175781,-9.850012207031227,7.249993896484398,0.0,37.54,-108.74
1999-12-07,115.5999984741211,-9.250006103515602,7.050012207031273,0.0,37.54,-108.74
1999-12-08,102.30000305175781,-9.949987792968727,3.6499877929687727,1.100000023841858,37.54,-108.74
1999-12-09,111.70000457763672,-12.049993896484352,3.4500061035156477,0.800000011920929,37.54,-108.74
1999-12-10,102.0999984741211,-7.149999999999977,7.050012207031273,0.0,37.54,-108.74
1999-12-11,121.0,-10.250006103515602,3.6499877929687727,0.800000011920929,37.54,-108.74
1999-12-12,121.20000457763672,-12.149999999999977,4.749993896484398,0.4000000059604645,37.54,-108.74
1999-12-13,65.9000015258789,-8.350012207031227,5.149987792968773,1.3000000715255737,37.54,-108.74
1999-12-14,122.5999984741211,-13.850012207031227,1.6499877929687727,0.0,37.54,-108.74
1999-12-15,119.9000015258789,-14.750006103515602,2.1499877929687727,0.0,37.54,-108.74
1999-12-16,116.0,-11.750006103515602,4.550012207031273,0.0,37.54,-108.74
1999-12-17,118.0,-8.049993896484352,7.450006103515648,0.0,37.54,-108.74
1999-12-18,101.5,-7.549993896484352,8.550012207031273,0.0,37.54,-108.74
1999-12-19,118.9000015258789,-8.750006103515602,4.249993896484398,0.0,37.54,-108.74
1999-12-20,105.5999984741211,-9.350012207031227,4.149987792968773,0.0,37.54,-108.74
1999-12-21,95.4000015258789,-9.949987792968727,4.550012207031273,0.30000001192092896,37.54,-108.74
1999-12-22,118.5999984741211,-13.350012207031227,2.7499938964843977,0.0,37.54,-108.74
1999-12-23,118.0999984741211,-11.149999999999977,5.050012207031273,0.0,37.54,-108.74
1999-12-24,119.5999984741211,-8.350012207031227,6.550012207031273,0.0,37.54,-108.74
1999-12-25,113.5,-8.049993896484352,7.350000000000023,0.0,37.54,-108.74
1999-12-26,116.20000457763672,-5.449987792968727,7.649987792968773,0.0,37.54,-108.74
1999-12-27,118.80000305175781,-7.649999999999977,8.550012207031273,0.0,37.54,-108.74
1999-12-28,118.0999984741211,-4.850012207031227,10.350000000000023,0.0,37.54,-108.74
1999-12-29,120.20000457763672,-6.549993896484352,7.649987792968773,0.0,37.54,-108.74
1999-12-30,120.5,-7.549993896484352,6.850000000000023,0.0,37.54,-108.74
1999-12-31,114.5999984741211,-4.750006103515602,3.1499877929687727,0.0,37.54,-108.74
